to,from,weight
65,24,0.48118423868682386
65,25,0.3890822536689977
65,26,0.4144547443977859
65,27,0.5306452638694554
65,28,0.4283190733287203
65,29,0.7570197093410266
65,30,0.2313558294525489
65,31,0.43794738689076024
65,32,0.4454622325551477
65,33,0.46853448104295486
65,34,0.6823812593200752
65,35,0.10476238817599902
65,36,0.37272717580315146
65,37,0.2862382883127453
65,38,0.45844030151045556
65,39,0.4223576722429938
65,40,0.09123602510927528
65,41,0.8351665615369336
65,42,0.5692258227007418
65,43,0.2503830892398739
65,44,0.5843570440927555
65,45,0.5473283090809059
65,46,0.6055712867256327
65,47,0.7021398905656194
65,48,0.41135510014679705
65,49,0.826618320540558
65,50,0.44006022337401135
65,51,0.9492685090923296
65,52,0.14265588855913655
65,53,0.5587774707288979
65,54,0.1966313293716173
65,55,0.6169541176035175
65,56,0.6150434365917037
65,57,0.781976271760045
65,58,0.21166600484013257
65,59,0.5064019214862933
65,60,0.4822527165535664
65,61,0.4878332753001048
65,62,0.2311739712742383
65,63,0.5980837263211378
65,64,0.2813031205374292
66,0,0.8364646223677721
66,1,0.7334398447779796
66,2,0.4271235199737556
66,3,0.3366305868073664
66,4,0.1888645136751912
66,5,0.59102346844832
66,6,0.4553432294852211
66,7,0.7508040914145152
66,8,0.656115498253138
66,9,0.14427948613017832
66,10,0.44740367492125416
66,11,0.7075152789860175
66,12,0.3604002473481844
66,13,0.5954928994970673
66,14,0.7329451706156802
66,15,0.706225747617815
66,16,0.6794425909015404
66,17,0.39843590078092733
66,18,0.34946176165120374
66,19,0.2691336017492827
66,20,0.4299630875554437
66,21,0.45562493161605383
66,22,0.6990620866661361
66,23,0.4806791613308579
66,24,0.7104799973586685
66,25,0.8591890242775714
66,26,0.6993675419030556
66,27,0.06283355231678982
66,28,0.9148701126936716
66,29,0.8084229558086405
66,30,0.4046354132928611
66,31,0.7832540492886312
66,32,0.7779967711873895
66,33,0.3131198164868314
66,34,0.769411987801697
66,35,0.575078816039467
66,36,0.17350310733685978
66,37,0.5295546899388455
66,38,0.7244438301249888
66,39,0.7816518111594948
66,40,0.5851471426985542
66,41,0.35318389903262565
66,42,0.32588474035767456
66,43,0.39533483902356187
66,44,0.1761468808179527
66,45,0.7361222609569587
66,46,0.23008028562740795
66,47,0.41035838505851346
66,48,0.4333293607612021
66,49,0.8120073871691613
66,50,0.09960451481150841
66,51,0.4748418181168014
66,52,0.6348495675581465
66,53,0.45780707258431313
66,54,0.32584368748552267
66,55,0.4592694200771013
66,56,0.30232856958573945
66,57,0.6185919215628017
66,58,0.4747093952471943
66,59,0.1190278610504923
66,60,0.30226815996351
66,61,0.3153936906692202
66,62,0.4831988484571926
66,63,0.22111853633362552
66,64,0.22351176794456296
66,65,0.49705732246007484
67,0,0.5193619370244369
67,1,0.8189073936434857
67,2,0.21340068733975454
67,3,0.22071889294389263
67,4,0.5371558476895126
67,5,0.8310427932917209
67,6,0.9071534364673078
67,7,0.5876370183205093
67,8,0.264590078710791
67,9,0.4902485256795534
67,10,0.3664947119961986
67,11,0.37247709632592235
67,12,0.7720556473794082
67,13,0.9370537381720193
67,14,0.9598134260653308
67,15,0.7915884097610273
67,16,0.7443748588229654
67,17,0.8538390586755122
67,18,0.31254569219953
67,19,0.35448455336125334
67,20,0.868117122803839
67,21,0.0947677364697509
67,22,0.8089062359257014
67,23,0.41558990886028685
67,24,0.7663179105094645
67,25,0.61885851280584
67,26,0.7020174189736111
67,27,0.5713846083560502
67,28,0.625351597942805
67,29,1.0237690523959522
67,30,0.11913469235779191
67,31,0.722821995092014
67,32,0.7315568082694862
67,33,0.3057283047990558
67,34,0.9535428850657334
67,35,0.38133483475373287
67,36,0.3420651305390829
67,37,0.016287669848582004
67,38,0.7457211353694586
67,39,0.7056832121273401
67,40,0.3420673045337307
67,41,0.864298602014517
67,42,0.4049897625878951
67,43,0.1221021519681215
67,44,0.6659043418171822
67,45,0.8298843959043978
67,46,0.5027351496830732
67,47,0.8526095271163803
67,48,0.6430047696389014
67,49,1.0808715018284607
67,50,0.512882917602399
67,51,0.9873227871547661
67,52,0.3123422982173273
67,53,0.32534674667264546
67,54,0.3762903946408127
67,55,0.8140943259556753
67,56,0.7478509942450856
67,57,0.9893329486785968
67,58,0.481199921057438
67,59,0.4566703626525767
67,60,0.3255145291581949
67,61,0.3231673969187152
67,62,0.059308919170863963
67,63,0.6977085252502243
67,64,0.3877800741241842
67,65,0.2878347654483297
67,66,0.5150110724049509
68,0,0.6303454280594666
68,1,0.7392061327186096
68,2,0.20366643668270387
68,3,0.110404616594277
68,4,0.33081723248473976
68,5,0.6876157483832317
68,6,0.6941953004249801
68,7,0.6150208546746416
68,8,0.4076780359769043
68,9,0.2761219625130452
68,10,0.31399532644623546
68,11,0.4854620958977373
68,12,0.5674370336294002
68,13,0.7606594254463838
68,14,0.8273162841843029
68,15,0.7103193376034886
68,16,0.6692203276654126
68,17,0.6389622769375786
68,18,0.20687838549726928
68,19,0.18978719605725972
68,20,0.6584826603701895
68,21,0.18013613816006688
68,22,0.7178732793580309
68,23,0.36562957633178295
68,24,0.6967893334324896
68,25,0.6908331882894961
68,26,0.6529449111898066
68,27,0.3412169544488684
68,28,0.7252237154128518
68,29,0.898157685267622
68,30,0.12506139261037313
68,31,0.7060301005892715
68,32,0.7083913775104125
68,33,0.17241362272637037
68,34,0.8381080405502118
68,35,0.4040745237559379
68,36,0.11167060837255838
68,37,0.24534691115324248
68,38,0.6908696272551853
68,39,0.6955758349348101
68,40,0.39088364738915987
68,41,0.634478949877918
68,42,0.26874421344260196
68,43,0.11260840054999006
68,44,0.4395483298787997
68,45,0.7471199094514062
68,46,0.3120564303870102
68,47,0.641458119174816
68,48,0.49725724923263476
68,49,0.9357367860294314
68,50,0.2901246805220336
68,51,0.7572554093383954
68,52,0.4113178631427274
68,53,0.2939367706973355
68,54,0.24579054071084727
68,55,0.628679060492658
68,56,0.5332444310212643
68,57,0.8042046083184863
68,58,0.40454195215765937
68,59,0.2361363164800915
68,60,0.1833577787511119
68,61,0.1907893314253061
68,62,0.20249982847447065
68,63,0.474546421736736
68,64,0.19994642344031
68,65,0.3018999338436313
68,66,0.284287345148422
68,67,0.23072507549892687
69,0,0.6097391216640089
69,1,0.7533631987706055
69,2,0.19008835165590637
69,3,0.10917206878635444
69,4,0.36273728018198975
69,5,0.71358309212682
69,6,0.7330489209621041
69,7,0.6085286244906323
69,8,0.37927145961052294
69,9,0.31019339597662565
69,10,0.3164837546395736
69,11,0.46288593335950295
69,12,0.6046565244161372
69,13,0.7930822299567059
69,14,0.8517653918340192
69,15,0.7245934430983045
69,16,0.6820601191144914
69,17,0.6780861330266956
69,18,0.206880889675211
69,19,0.2061280511059728
69,20,0.6967363020952341
69,21,0.14575040668715317
69,22,0.7340335972522594
69,23,0.3692434608794532
69,24,0.7087669655973889
69,25,0.6772898683942059
69,26,0.6607547193422608
69,27,0.38225501480031443
69,28,0.7071927714269676
69,29,0.9215593542398601
69,30,0.08969147937127303
69,31,0.7083178668355288
69,32,0.7118609564268313
69,33,0.17786531588391513
69,34,0.8594178967785601
69,35,0.39492635486933375
69,36,0.15205847502745645
69,37,0.20482533115270526
69,38,0.7000590161821744
69,39,0.6965646176047108
69,40,0.37681974032826404
69,41,0.674599230678066
69,42,0.2797899231520176
69,43,0.074551977656034
69,44,0.4803115705416167
69,45,0.7618967607152776
69,46,0.33913178335079525
69,47,0.6799538502133126
69,48,0.522537915808187
69,49,0.9628296082748197
69,50,0.33017773614714846
69,51,0.7975073921885651
69,52,0.3895676026720636
69,53,0.2817704961142878
69,54,0.2632728482231022
69,55,0.6624478140915917
69,56,0.5722080325799244
69,57,0.8383129381005046
69,58,0.4144679823289769
69,59,0.2722513660607965
69,60,0.19228890513373248
69,61,0.19724305342237414
69,62,0.16469032430900005
69,63,0.5148739090158325
69,64,0.2307905163675665
69,65,0.2907635306907179
69,66,0.3251134691938231
69,67,0.19001293801188482
69,68,0.04105104317763057
70,0,0.6495642570093549
70,1,0.5727757215305689
70,2,0.26705083007013614
70,3,0.2010070382470869
70,4,0.3560010064765126
70,5,0.4799698702252804
70,6,0.48925455346367924
70,7,0.5564953216273311
70,8,0.4930049748642051
70,9,0.297557770414354
70,10,0.2549956495914963
70,11,0.5283961114841307
70,12,0.3545825885595169
70,13,0.5417447074232513
70,14,0.6225392754212091
70,15,0.5442901331787805
70,16,0.5109479712216098
70,17,0.43662936677490666
70,18,0.38967971693661657
70,19,0.33280495724400566
70,20,0.44998417165211896
70,21,0.33557923791973276
70,22,0.5437505535565756
70,23,0.2863716534418635
70,24,0.5412657073999346
70,25,0.6656778074517697
70,26,0.5187656743472459
70,27,0.2164283503959281
70,28,0.7236719834561379
70,29,0.6957737215515817
70,30,0.2990581766474095
70,31,0.5961062768844501
70,32,0.5924848156451944
70,33,0.3490728877851225
70,34,0.6427168622548044
70,35,0.38490216014594875
70,36,0.16784178753520845
70,37,0.42919138369360327
70,38,0.5483192352451297
70,39,0.5927266399078446
70,40,0.40017875751806153
70,41,0.5186535568723424
70,42,0.41275544508005213
70,43,0.29914098890397406
70,44,0.2712857950213995
70,45,0.5778687100960177
70,46,0.3754121249651536
70,47,0.43452224393759387
70,48,0.2951413003028625
70,49,0.7239227982917757
70,50,0.12343423328816079
70,51,0.6328048010671282
70,52,0.4586741131238755
70,53,0.49329008341200825
70,54,0.13233427285258448
70,55,0.4095909388684224
70,56,0.3310471591019594
70,57,0.585257621078527
70,58,0.2833965439413282
70,59,0.25264054068698305
70,60,0.3494628193897796
70,61,0.36155188974593655
70,62,0.3703351151000254
70,63,0.29211432697264345
70,64,0.03621631704115876
70,65,0.3166593099640055
70,66,0.19435712990299386
70,67,0.4181389895501882
70,68,0.21913121967062174
70,69,0.253265468186746
71,0,0.5174169766063058
71,1,0.534370234212507
71,2,0.14478588682499655
71,3,0.12108752743924799
71,4,0.4558083313150419
71,5,0.5021511292195704
71,6,0.597184268596976
71,7,0.4436707016885966
71,8,0.36213485766823617
71,9,0.39524975437732124
71,10,0.13201460167976894
71,11,0.39403667359442124
71,12,0.45497701068424884
71,13,0.6032440053819215
71,14,0.6366597862483911
71,15,0.5055078304619934
71,16,0.4642016094505833
71,17,0.548420346947246
71,18,0.41002218413537284
71,19,0.37706418733429964
71,20,0.5544341308704149
71,21,0.24127839782657917
71,22,0.5139698056259345
71,23,0.17536746182872487
71,24,0.4918420534273286
71,25,0.5427475561602174
71,26,0.45042499034627925
71,27,0.34929277181626
71,28,0.5954948352135623
71,29,0.704727068441483
71,30,0.22342647911752778
71,31,0.510884337436956
71,32,0.5112047961310899
71,33,0.37305417066019797
71,34,0.6404915018459434
71,35,0.25564392019444804
71,36,0.22549973974021548
71,37,0.3414807922382372
71,38,0.4871177815509836
71,39,0.5030102463976646
71,40,0.26679665881074
71,41,0.6529667025543284
71,42,0.4598876674089414
71,43,0.23206090233129395
71,44,0.4033793942794801
71,45,0.5424900336643259
71,46,0.4610688190403166
71,47,0.5413839366091073
71,48,0.3116883608937916
71,49,0.752591256037767
71,50,0.2577938444885753
71,51,0.7670601406060216
71,52,0.32444363403105286
71,53,0.4985872897416177
71,54,0.04414083480831812
71,55,0.48292616064127286
71,56,0.4459946008645003
71,57,0.656981117343756
71,58,0.20138731894573855
71,59,0.3482609481840739
71,60,0.38060634182152264
71,61,0.3900246774475122
71,62,0.27815778400647095
71,63,0.4198907063462355
71,64,0.09923918019949757
71,65,0.18228366676740518
71,66,0.3196694770643796
71,67,0.33407858995482037
71,68,0.2050189010378504
71,69,0.22030642264848785
71,70,0.13437739825889847
72,0,0.8528683516611217
72,1,0.5060110719207701
72,2,0.5623565692280732
72,3,0.5171009624529993
72,4,0.5206000150559202
72,5,0.29415074165671046
72,6,0.18363293735235606
72,7,0.6865381488580922
72,8,0.7660548987807797
72,9,0.4849396571018253
72,10,0.47800465164948475
72,11,0.7673861526116942
72,12,0.03858876700911632
72,13,0.25415880632408294
72,14,0.42174238701282013
72,15,0.4854805636702924
72,16,0.48030244670234085
72,17,0.14460993737463948
72,18,0.6732629028255362
72,19,0.5994036180413163
72,20,0.1384560050389236
72,21,0.6506932500693622
72,22,0.4635254702779652
72,23,0.4744321804408286
72,24,0.508814152013452
72,25,0.8192226339340679
72,26,0.537811235448076
72,27,0.292796999930213
72,28,0.8972314566871118
72,29,0.4954960185733149
72,30,0.6185509593580751
72,31,0.6413442819426853
72,32,0.6280278602135103
72,33,0.633510634243623
72,34,0.47563229184847206
72,35,0.5979434465895678
72,36,0.4562341256981691
72,37,0.747409112519755
72,38,0.5426895439811148
72,39,0.6505624498037497
72,40,0.6338481324864105
72,41,0.4175961109630471
72,42,0.6648524573153582
72,43,0.6196187763234061
72,44,0.2015224431786153
72,45,0.5026202543380361
72,46,0.5694530739944347
72,47,0.1285385475484299
72,48,0.23293404564643921
72,49,0.47942429853075885
72,50,0.2653541327307916
72,51,0.48633258380840866
72,52,0.7106155880441053
72,53,0.7823419912691482
72,54,0.3854317517951008
72,55,0.12049388157034824
72,56,0.08468824923436344
72,57,0.27849461968718575
72,58,0.41972625877436437
72,59,0.4601544653710677
72,60,0.6273403649151077
72,61,0.6405646886133617
72,62,0.6866510802921645
72,63,0.1602786247275768
72,64,0.34943633158738147
72,65,0.5744263343984239
72,66,0.34200200290765076
72,67,0.7371665327186513
72,68,0.5358457698558545
72,69,0.5723799575743538
72,70,0.32076647331603025
72,71,0.4177274335729601
73,0,0.2638854234664116
73,1,0.48252212590829735
73,2,0.19532818486981265
73,3,0.2861355422501079
73,4,0.7004435260719666
73,5,0.5685480027069046
73,6,0.7898814069791064
73,7,0.2269339027389518
73,8,0.19520720524276794
73,9,0.6402552651418648
73,10,0.13532519786953
73,11,0.16113787779326577
73,12,0.6452679979405196
73,13,0.7212186864779137
73,14,0.6703179235395389
73,15,0.45827003965726093
73,16,0.4091464116473808
73,17,0.7496718145400694
73,18,0.5913415895222343
73,19,0.5856543339688424
73,20,0.7438159640467709
73,21,0.29074671961230797
73,22,0.48335581242591225
73,23,0.13357266477661858
73,24,0.4249439980234047
73,25,0.2962685907986266
73,26,0.3501507924235762
73,27,0.602254354791497
73,28,0.34154959833913423
73,29,0.7217724945039253
73,30,0.32344466666520666
73,31,0.3575526505079053
73,32,0.36748082460267595
73,33,0.5630518872235589
73,34,0.6437593487595915
73,35,0.01684111232328962
73,36,0.46178154046174175
73,37,0.3619356540159452
73,38,0.3951733095884576
73,39,0.33969918526942555
73,40,0.03502193334087124
73,41,0.9021316566887033
73,42,0.6636115963374646
73,43,0.34288986704226226
73,44,0.644023230294539
73,45,0.4954318463251844
73,46,0.696618792917644
73,47,0.7352606140537551
73,48,0.4154786512083197
73,49,0.8011876382397347
73,50,0.5081142789399951
73,51,1.0124386977378033
73,52,0.11762405569978629
73,53,0.6512409203166742
73,54,0.25579671376175617
73,55,0.6318599338129236
73,56,0.6574650551528316
73,57,0.787180194519351
73,58,0.20075623401215228
73,59,0.5937276342360038
73,60,0.576716994288252
73,61,0.5823461157655709
73,62,0.31332686076246413
73,63,0.6520419248614346
73,64,0.35260810474087456
73,65,0.09451885648220137
73,66,0.5744540781713657
73,67,0.3662426133641544
73,68,0.39586717494422763
73,69,0.385279084727911
73,70,0.38583361358776375
73,71,0.25478965325997394
73,72,0.6067557613848016
74,0,0.8910968389089411
74,1,0.3050150967188817
74,2,0.8199409199579212
74,3,0.828129644999947
74,4,0.9754196716143553
74,5,0.20787488779961805
74,6,0.49573498097136676
74,7,0.6678500459657132
74,8,0.9383135562779897
74,9,0.9321985793458
74,10,0.6737680637806733
74,11,0.8819173207831661
74,12,0.4668084949186964
74,13,0.24207965655055305
74,14,0.07316230186756711
74,15,0.3152563761746904
74,16,0.35799370747940507
74,17,0.517721495028443
74,18,1.0770441755630649
74,19,1.01583394845016
74,20,0.472238187291389
74,21,0.9370925433259567
74,22,0.28010860866346643
74,23,0.6335357573370171
74,24,0.35940957978321997
74,25,0.7906801203549062
74,26,0.4424654696142825
74,27,0.7492740797515689
74,28,0.8794697186979683
74,29,0.05546617613697496
74,30,0.9291503206646086
74,31,0.522758309086242
74,32,0.5021329618332463
74,33,1.0363670503300324
74,34,0.12215022677549325
74,35,0.7272717783314329
74,36,0.853773283681822
74,37,1.0360692182182876
74,38,0.4079734441908299
74,39,0.5456292697803055
74,40,0.7781765611262149
74,41,0.8549166357815551
74,42,1.0915952038607686
74,43,0.9389272529141911
74,44,0.6669391528981319
74,45,0.2906714392281545
74,46,1.018204419857743
74,47,0.48691496776658655
74,48,0.3982003060435798
74,49,0.06438615973361646
74,50,0.6952893318839893
74,51,0.8882868838166682
74,52,0.8597524096531899
74,53,1.1804715635578606
74,54,0.6629214165169055
74,55,0.34736940164616903
74,56,0.5402792580851857
74,57,0.2828463249201617
74,58,0.5606509943502902
74,59,0.8994449615513739
74,60,1.035810295047016
74,61,1.0482095380820629
74,62,0.9729340546091757
74,63,0.6251267420753213
74,64,0.6976625388974412
74,65,0.7721975008415408
74,66,0.7884338338778468
74,67,1.031835486602315
74,68,0.8952685673499581
74,69,0.9206829558891982
74,70,0.6874975830533355
74,71,0.7070424160824892
74,72,0.465493686035135
74,73,0.7431685592889923
75,0,0.6773575635258291
75,1,0.6842250779356202
75,2,0.25537412129133824
75,3,0.16074715531447584
75,4,0.2789088394481292
75,5,0.6002360353677108
75,6,0.5768213733320863
75,7,0.6218552659974542
75,8,0.4819738124731466
75,9,0.21844087849789234
75,10,0.3098075082792663
75,11,0.5413788748610191
75,12,0.4528359929077272
75,13,0.6560489714678565
75,14,0.7427897011987749
75,15,0.6554450192895256
75,16,0.6191604201640951
75,17,0.5213080227727621
75,18,0.2694087184498819
75,19,0.21518746767420932
75,20,0.5419473874491126
75,21,0.27894501051475395
75,22,0.657514846171862
75,23,0.3539130711322974
75,24,0.6487079374153357
75,25,0.7163345738180887
75,26,0.6177008456641829
75,27,0.2288483595522667
75,28,0.7631666610329739
75,29,0.8159259835032746
75,30,0.22968247484778434
75,31,0.6856321952775859
75,32,0.6845479763761881
75,33,0.22881231591042112
75,34,0.761995862240272
75,35,0.4260518584854518
75,36,0.05059258173320264
75,37,0.3579194855351733
75,38,0.6508997192459212
75,39,0.6791181751704588
75,40,0.42704243568551864
75,41,0.5305326720164273
75,42,0.29685080267401015
75,43,0.22249792687372943
75,44,0.3222465292297292
75,45,0.6902653966278433
75,46,0.2824852814944543
75,47,0.5245834907883884
75,48,0.4147987204054986
75,49,0.843610269116122
75,50,0.1719211347905787
75,51,0.6518307848924932
75,52,0.46739016266220806
75,53,0.37350299960165345
75,54,0.20443819109787958
75,55,0.5214689024357039
75,56,0.4158310315469448
75,57,0.6955274534383211
75,58,0.37173146075032865
75,59,0.17165894677659876
75,60,0.2296212966113959
75,61,0.24153415523801525
75,62,0.3079007764731506
75,63,0.3564294867450409
75,64,0.11750067123036326
75,65,0.33618764297712095
75,66,0.1774028778054213
75,67,0.3442566947910885
75,68,0.11820728384181695
75,69,0.15845507304908182
75,70,0.12027121235054443
75,71,0.1786602882646836
75,72,0.4227384909482152
75,73,0.4222586602876953
75,74,0.8077191309841438
76,0,0.8034861475220596
76,1,0.6081898116815974
76,2,0.43780238330552657
76,3,0.36805544478178187
76,4,0.33311656210095586
76,5,0.4477233081848803
76,6,0.3363001134247378
76,7,0.6819753597648984
76,8,0.6624951358169127
76,9,0.2912221373352165
76,10,0.4056483419013651
76,11,0.6911573277787436
76,12,0.22120959582057972
76,13,0.4498461811621377
76,14,0.5883743167577019
76,15,0.5823332248050866
76,16,0.5612176048978502
76,17,0.2804728599611064
76,18,0.47700010832769674
76,19,0.40173049707659086
76,20,0.30318757818296715
76,21,0.5013698272132663
76,22,0.5709563346943801
76,23,0.4243546549634551
76,24,0.5922427790587258
76,25,0.8027204858532714
76,26,0.5935195932526978
76,27,0.1107193554670582
76,28,0.8687488512459911
76,29,0.663858526926349
76,30,0.45974595258556267
76,31,0.6861888033252298
76,32,0.6780130709284186
76,33,0.4377840407409786
76,34,0.6282403730392329
76,35,0.5370687797039875
76,36,0.26611142514656644
76,37,0.5905568145327716
76,38,0.6126845972288318
76,39,0.6883784983646248
76,40,0.5595135759890879
76,41,0.3650701447064383
76,42,0.46675149669385607
76,43,0.4564581732807693
76,44,0.10343771824188856
76,45,0.6092338523065883
76,46,0.37695508603234684
76,47,0.2851010607357733
76,48,0.3040715046728718
76,49,0.6651123764323766
76,50,0.07068456989625052
76,51,0.47185335615601237
76,52,0.6238805273931106
76,53,0.5863048020209892
76,54,0.28647268619204835
76,55,0.3131299612329987
76,56,0.1754970675360898
76,57,0.47656597143401447
76,58,0.39720201325709037
76,59,0.26307431348421406
76,60,0.4306143454153579
76,61,0.4438789043575818
76,62,0.5346771360177519
76,63,0.12163228138362212
76,64,0.20676967318795195
76,65,0.4812251549103234
76,66,0.14694414651825113
76,67,0.578190838674753
76,68,0.3588621358882705
76,69,0.39840332871726286
76,70,0.17080672977597328
76,71,0.30085360294597135
76,72,0.19817301166756077
76,73,0.5407381435214458
76,74,0.6423610479313482
76,75,0.2409428669413282
77,0,0.5258199632761766
77,1,0.4444666160653995
77,2,0.22501447801694827
77,3,0.21888513724588435
77,4,0.5046549787740429
77,5,0.4049500239006891
77,6,0.5341518611683904
77,7,0.4101772239919993
77,8,0.4152880461207117
77,9,0.4453954196836425
77,10,0.13102979284355887
77,11,0.42246055499402874
77,12,0.3892594112577843
77,13,0.5136862635070347
77,14,0.5388270011567549
77,15,0.41554662360634814
77,16,0.3769371581378216
77,17,0.49003978917594565
77,18,0.49757654659850814
77,19,0.4559220486856966
77,20,0.4892646410099871
77,21,0.3336315922095491
77,22,0.42128419191006566
77,23,0.14546896874527757
77,24,0.40592504688921066
77,25,0.5255233407685305
77,26,0.3741775827936413
77,27,0.3552531842214715
77,28,0.5898038042164386
77,29,0.6069497711872958
77,30,0.32030294907141654
77,31,0.44711130461919896
77,32,0.4442851005641546
77,33,0.4590207109449495
77,34,0.5433225631476738
77,35,0.2602104084961596
77,36,0.2943962434529985
77,37,0.4340504670450375
77,38,0.4069370672409694
77,39,0.44308511476607804
77,40,0.2884919939852474
77,41,0.643763141678929
77,42,0.5386375382920059
77,43,0.3296330835428507
77,44,0.3813018793268516
77,45,0.4516345372141829
77,46,0.5200347554534691
77,47,0.4785649411770701
77,48,0.21534283485358208
77,49,0.6553833941293988
77,50,0.25832196193439666
77,51,0.7502966469712723
77,52,0.36150579540444355
77,53,0.590824532142681
77,54,0.05371293429860266
77,55,0.3999504396981008
77,56,0.39391251759062235
77,57,0.5707350539048319
77,58,0.1334574078383963
77,59,0.399500838075095
77,60,0.4643428167905601
77,61,0.4747893831289487
77,62,0.37037636979459315
77,63,0.3867768119948544
77,64,0.13070310101800206
77,65,0.22362322259435266
77,66,0.3423700052053937
77,67,0.42780692216838956
77,68,0.2971181053262055
77,69,0.3162344629087045
77,70,0.14997321110933004
77,71,0.0978446421738947
77,72,0.3508091461596013
77,73,0.2656367512749519
77,74,0.6093081503048002
77,75,0.24396301193563166
77,76,0.27904109386069104
78,0,0.6894515080568042
78,1,0.7252552848695265
78,2,0.2617974898590218
78,3,0.1633123313715705
78,4,0.26207592274078195
78,5,0.6450115849120607
78,6,0.6143562972642644
78,7,0.6474878628437692
78,8,0.4819316074947852
78,9,0.2031574279448181
78,10,0.3363639314100947
78,11,0.549440567330992
78,12,0.4935668491815383
78,13,0.7000341401749316
78,14,0.7874743317938429
78,15,0.6964090517227239
78,16,0.6591645621865967
78,17,0.5583354013151017
78,18,0.22470693172506698
78,19,0.17355974946236638
78,20,0.5807738587120248
78,21,0.2652613583437061
78,22,0.6994105877696501
78,23,0.38325123592594523
78,24,0.688389994317204
78,25,0.7362885779981008
78,26,0.6545868749810736
78,27,0.25168341044039416
78,28,0.7788914982935374
78,29,0.8604987081306857
78,30,0.21214248577573214
78,31,0.719120429766713
78,32,0.7189009484933578
78,33,0.18418722365608792
78,34,0.8060530915335778
78,35,0.4456929088945366
78,36,0.023927991068245693
78,37,0.33526005677624154
78,38,0.6889164815380648
78,39,0.7115681427477184
78,40,0.441794816362145
78,41,0.545155472110688
78,42,0.25609839037332494
78,43,0.2015779736873271
78,44,0.3526567555862632
78,45,0.7316291552897857
78,46,0.2567392890034541
78,47,0.5629953009992114
78,48,0.4591319169685748
78,49,0.8884890797031461
78,50,0.20774889817701875
78,51,0.6677375667262749
78,52,0.4749591266681878
78,53,0.32863552158051934
78,54,0.23942753000903777
78,55,0.5650502924447228
78,56,0.4535753151920233
78,57,0.7385837856903428
78,58,0.40687680358725165
78,59,0.15859667436513789
78,60,0.18567766709577865
78,61,0.19734645101134204
78,62,0.29053743843905794
78,63,0.38970959247661424
78,64,0.1599940589094047
78,65,0.35057447301178274
78,66,0.19432995129920663
78,67,0.3206813196459678
78,68,0.08995766138200453
78,69,0.13083820861294412
78,70,0.1650496377701567
78,71,0.2085985581513725
78,72,0.4644280635603713
78,73,0.4403769510110764
78,74,0.8525411549280679
78,75,0.0448817556563503
78,76,0.27808620216546825
78,77,0.28258115477735496
79,0,0.26736491716988053
79,1,0.4580429703334906
79,2,0.21101317173361572
79,3,0.2982898147740334
79,4,0.7074077250338576
79,5,0.5474981568421187
79,6,0.7771695742302172
79,7,0.20917706438047964
79,8,0.21861706550577725
79,9,0.647018122752514
79,10,0.13116553695963623
79,11,0.17667774011438328
79,12,0.6329587727447353
79,13,0.7024131882229935
79,14,0.6474325277523642
79,15,0.43388655965005046
79,16,0.3847568424914208
79,17,0.73810552455502
79,18,0.6066594837700984
79,19,0.598168630306742
79,20,0.7309208269992932
79,21,0.31108874917883256
79,22,0.45919920061072184
79,23,0.1201236592134747
79,24,0.4003997861584176
79,25,0.2877689656793933
79,26,0.3255839560967408
79,27,0.6015817890058154
79,28,0.3387249389668994
79,29,0.6982322669337333
79,30,0.3415489028224414
79,31,0.334474469964391
79,32,0.3439924150498452
79,33,0.577401720924622
79,34,0.6199986681038265
79,35,0.007767464604831278
79,36,0.46975080871566455
79,37,0.3846946700006076
79,38,0.3706003607873006
79,39,0.317093438447518
79,40,0.058830923858708105
79,41,0.8991461413248857
79,42,0.6770224694021124
79,43,0.36071931713126115
79,44,0.6391370190380312
79,45,0.4709889710549024
79,46,0.7056003148698311
79,47,0.7228964395254273
79,48,0.39816263023032256
79,49,0.7785427635559761
79,50,0.5065073736923492
79,51,1.0080102504525443
79,52,0.1396879557620532
79,53,0.6691642397239617
79,54,0.25379027773798307
79,55,0.6157796403609801
79,56,0.6476111294548345
79,57,0.7689579957286656
79,58,0.18312451023842002
79,59,0.6002735419317751
79,60,0.5905404365394189
79,61,0.5965802386341025
79,62,0.33485197742335293
79,63,0.6453954274862013
79,64,0.3531587816395621
79,65,0.11046958872430904
79,66,0.5761594906504326
79,67,0.38859032970053187
79,68,0.4085643296553659
79,69,0.40002530478891246
79,70,0.3853502603020864
79,71,0.25703268591111506
79,72,0.5945529117134954
79,73,0.024591075156512567
79,74,0.7201909188345433
79,75,0.42861459529728346
79,76,0.5361695760718838
79,77,0.25865370702287943
79,78,0.44891819287388685
1,0,0.8203770772947272
2,0,0.5263684104091297
2,1,0.44362862985455653
3,0,0.07353134916968355
3,1,0.756924482115364
3,2,0.49174024420090245
4,0,0.3072050336879919
4,1,0.5708821571807146
4,2,0.21918446960128887
4,3,0.27524554124795825
5,0,0.40432637140716116
5,1,0.8638957089997444
5,2,0.4287292932654995
5,3,0.4363538013234209
5,4,0.3309364745931224
6,0,0.7239162084673373
6,1,0.49442031683390875
6,2,0.2129774354951157
6,3,0.6968925873714302
6,4,0.4216520034931309
6,5,0.5265977277405294
7,0,0.5626862860007433
7,1,0.8181639147140731
7,2,0.37777038105040694
7,3,0.5784343017259942
7,4,0.38664414736540115
